Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
0.00061788,-1.4,10.07918,0.8107478619,2.4224259712,0.807,1.544,3.7129,2.605,3,0.0,0.519,0.0,0.0,0.0,0.0,0.0,-1,-2.41e-11,0.0,0.7479,0.2515,0.0001082,3.361e-05,0.0002786,-1.0,0.0006289,0.911,17.54791177015782,17.94091177015782,16.97191177015782,0.9689999999999976
0.00061788,-1.4,10.07918,0.8109013438,2.4224780134,0.807,1.593,3.711,2.548,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-2.89e-11,0.0,0.7478,0.2515,0.0001082,3.365e-05,0.0002786,-1.0,0.000629,0.787,17.42691177015782,17.82491177015782,16.84791177015782,0.9770000000000003
0.00061788,-1.4,10.07918,0.811037004,2.4225239937,0.807,1.641,3.7091,2.492,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-3.43e-11,0.0,0.7478,0.2516,0.0001081,3.366e-05,0.0002786,-1.0,0.0006291,0.668,17.31091177015782,17.71291177015782,16.72791177015782,0.9849999999999994
0.00061788,-1.4,10.07918,0.8111579418,2.4225649692,0.807,1.687,3.7071,2.438,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-4.07e-11,0.0,0.7478,0.2516,0.0001081,3.367e-05,0.0002786,-1.0,0.0006291,0.552,17.19791177015782,17.60391177015782,16.61091177015782,0.9929999999999986
0.00061788,-1.4,10.07918,0.8112701178,2.4226029634,0.807,1.734,3.7052,2.383,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-4.83e-11,0.0,0.7478,0.2516,0.0001081,3.368e-05,0.0002786,-1.0,0.0006292,0.435,17.08391177015782,17.49391177015782,16.49191177015782,1.001999999999999
0.00061788,-1.4,10.07918,0.8113695979,2.4226366475,0.807,1.779,3.7031,2.33,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-5.7e-11,0.0,0.7478,0.2516,0.0001081,3.369e-05,0.0002786,-1.0,0.0006293,0.322,16.97391177015782,17.38891177015782,16.376911770157818,1.0120000000000005
0.00061788,-1.4,10.07918,0.8114634752,2.4226684257,0.806,1.826,3.7011,2.275,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-6.75e-11,0.0,0.7478,0.2516,0.0001081,3.37e-05,0.0002786,-1.0,0.0006293,0.206,16.86091177015782,17.28191177015782,16.25991177015782,1.0219999999999985
0.00061788,-1.4,10.07918,0.8115479946,2.4226970289,0.806,1.87,3.699,2.222,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-7.96e-11,0.0,0.7478,0.2516,0.0001081,3.371e-05,0.0002786,-1.0,0.0006293,0.094,16.751911770157818,17.17791177015782,16.14691177015782,1.0309999999999988
0.00061788,-1.4,10.07918,0.81162709,2.4227237904,0.806,1.915,3.6969,2.168,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-9.39e-11,0.0,0.7478,0.2516,0.0001081,3.372e-05,0.0002786,-1.0,0.0006295,-0.018,16.64391177015782,17.07491177015782,16.03291177015782,1.041999999999998
0.00061788,-1.4,10.07918,0.8117027879,2.4227493967,0.806,1.96,3.6947,2.115,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-1.11e-10,0.0,0.7478,0.2516,0.0001081,3.372e-05,0.0002786,-1.0,0.0006294,-0.131,16.53491177015782,16.97191177015782,15.91991177015782,1.0520000000000014
